Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
237,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
238,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
239,CACI,3,E BRANCH ST,214,Arroyo Grande,Callistemon citrinus,,BES
240,CACI,4,E BRANCH ST,214,Arroyo Grande,Callistemon citrinus,,BES
241,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
242,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
243,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
244,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
245,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
246,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
247,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
248,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
249,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
250,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
251,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
252,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
253,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
254,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
255,CAVI,1,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
256,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
257,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
258,CAVI,2,FLORA RD,1103,Arroyo Grande,Callistemon viminalis,,BES
259,CAVI,2,FLORA RD,1103,Arroyo Grande,Callistemon viminalis,,BES
260,CAVI,2,ROSEWOOD LN,138,Arroyo Grande,Callistemon viminalis,,BES
261,CAVI,2,ROSEWOOD LN,148,Arroyo Grande,Callistemon viminalis,,BES
262,CAVI,2,ROSEWOOD LN,145,Arroyo Grande,Callistemon viminalis,,BES
263,CAVI,1,ROSEWOOD LN,135,Arroyo Grande,Callistemon viminalis,,BES
264,CAVI,2,E GRAND AV,251,Arroyo Grande,Callistemon viminalis,,BES
265,CAVI,2,E GRAND AV,251,Arroyo Grande,Callistemon viminalis,,BES
266,CAVI,1,HUASNA RD,800,Arroyo Grande,Callistemon viminalis,,BES
267,CAVI,1,HUASNA RD,800,Arroyo Grande,Callistemon viminalis,,BES
268,CAVI,1,HUASNA RD,800,Arroyo Grande,Callistemon viminalis,,BES
269,CAVI,2,HUASNA RD,800,Arroyo Grande,Callistemon viminalis,,BES
270,CAVI,2,HUASNA RD,800,Arroyo Grande,Callistemon viminalis,,BES
271,CAVI,1,HUASNA RD,800,Arroyo Grande,Callistemon viminalis,,BES
272,CAVI,2,HUASNA RD,1039,Arroyo Grande,Callistemon viminalis,,BES
273,CAVI,2,HUASNA RD,1037,Arroyo Grande,Callistemon viminalis,,BES
274,CAVI,2,HUASNA RD,1033,Arroyo Grande,Callistemon viminalis,,BES
275,CAVI,1,HUASNA RD,1033,Arroyo Grande,Callistemon viminalis,,BES
276,CAVI,2,HUASNA RD,921,Arroyo Grande,Callistemon viminalis,,BES
277,CAVI,2,HUASNA RD,921,Arroyo Grande,Callistemon viminalis,,BES
278,CAVI,2,HUASNA RD,921,Arroyo Grande,Callistemon viminalis,,BES
279,CAVI,2,HUASNA RD,821,Arroyo Grande,Callistemon viminalis,,BES
280,CAVI,2,HUASNA RD,813,Arroyo Grande,Callistemon viminalis,,BES
281,CAVI,2,HUASNA RD,811,Arroyo Grande,Callistemon viminalis,,BES
282,CAVI,2,HUASNA RD,809,Arroyo Grande,Callistemon viminalis,,BES
283,CAVI,2,HUASNA RD,809,Arroyo Grande,Callistemon viminalis,,BES
284,CAVI,2,HUASNA RD,807,Arroyo Grande,Callistemon viminalis,,BES
285,CAVI,2,HUASNA RD,805,Arroyo Grande,Callistemon viminalis,,BES
286,CAVI,2,HUASNA RD,805,Arroyo Grande,Callistemon viminalis,,BES
287,CAVI,2,HUASNA RD,803,Arroyo Grande,Callistemon viminalis,,BES
288,CAVI,1,UNNAMED ST,743,Arroyo Grande,Callistemon viminalis,,BES
289,CAVI,1,UNNAMED ST,743,Arroyo Grande,Callistemon viminalis,,BES
290,CAVI,2,PEARWOOD AV,101,Arroyo Grande,Callistemon viminalis,,BES
291,CAVI,2,ROSEWOOD LN,102,Arroyo Grande,Callistemon viminalis,,BES
292,CAVI,2,ROSEWOOD LN,102,Arroyo Grande,Callistemon viminalis,,BES
293,CAVI,2,HUASNA RD,1147,Arroyo Grande,Callistemon viminalis,,BES
294,CAVI,2,HUASNA RD,1147,Arroyo Grande,Callistemon viminalis,,BES
295,CAVI,2,EL CAMINO REAL,800,Arroyo Grande,Callistemon viminalis,,BES
296,CAVI,2,MESA DR,801,Arroyo Grande,Callistemon viminalis,,BES
297,CAVI,1,MESA DR,801,Arroyo Grande,Callistemon viminalis,,BES
298,CAVI,2,MESA DR,801,Arroyo Grande,Callistemon viminalis,,BES
299,CAVI,2,E BRANCH ST,214,Arroyo Grande,Callistemon viminalis,,BES
300,CAVI,2,E BRANCH ST,214,Arroyo Grande,Callistemon viminalis,,BES
301,CAVI,1,E BRANCH ST,214,Arroyo Grande,Callistemon viminalis,,BES
302,CAVI,1,E BRANCH ST,214,Arroyo Grande,Callistemon viminalis,,BES
303,CAVI,1,E BRANCH ST,214,Arroyo Grande,Callistemon viminalis,,BES
304,CAVI,2,ASH ST,1375,Arroyo Grande,Callistemon viminalis,,BES
305,CAVI,1,RODEO DR,287,Arroyo Grande,Callistemon viminalis,,BES
306,CAVI,1,RODEO DR,255,Arroyo Grande,Callistemon viminalis,,BES
307,CAVI,1,RODEO DR,223,Arroyo Grande,Callistemon viminalis,,BES
308,CAVI,2,RODEO DR,195,Arroyo Grande,Callistemon viminalis,,BES
309,CAVI,2,RODEO DR,173,Arroyo Grande,Callistemon viminalis,,BES
310,CAVI,1,RODEO DR,175,Arroyo Grande,Callistemon viminalis,,BES
311,CAVI,1,RODEO DR,164,Arroyo Grande,Callistemon viminalis,,BES
312,CAVI,1,RODEO DR,176,Arroyo Grande,Callistemon viminalis,,BES
313,CAVI,1,RODEO DR,194,Arroyo Grande,Callistemon viminalis,,BES
314,CAVI,2,RODEO DR,218,Arroyo Grande,Callistemon viminalis,,BES
315,CAVI,1,RODEO DR,290,Arroyo Grande,Callistemon viminalis,,BES
316,CAVI,2,RODEO DR,388,Arroyo Grande,Callistemon viminalis,,BES
317,CAVI,1,SYCAMORE CT,937,Arroyo Grande,Callistemon viminalis,,BES
318,CAVI,1,ASH ST,1221,Arroyo Grande,Callistemon viminalis,,BES
319,CAVI,1,N HALCYON RD,200,Arroyo Grande,Callistemon viminalis,,BES
320,CAVI,1,N HALCYON RD,200,Arroyo Grande,Callistemon viminalis,,BES
321,CAVI,2,N HALCYON RD,200,Arroyo Grande,Callistemon viminalis,,BES
322,CAVI,1,N HALCYON RD,200,Arroyo Grande,Callistemon viminalis,,BES
323,CAVI,2,N HALCYON RD,200,Arroyo Grande,Callistemon viminalis,,BES
324,CADE2,5,E BRANCH ST,221,Arroyo Grande,Calocedrus decurrens,,CEL
