Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
23966,PRAR,1,YOLO AVE,1929,Berkeley,Prunus species,Plum,BDS
23967,PRAR,1,YOLO AVE,1933,Berkeley,Prunus species,Plum,BDS
23968,MABO,1,YOLO AVE,1933,Berkeley,Maytenus boaria,Mayten,BEM
23972,PRCE,1,YOLO AVE,1915,Berkeley,Prunus cerasifera,Cherry plum,BDS
23974,PRCE,1,YOLO AVE,1911,Berkeley,Prunus cerasifera,Cherry plum,BDS
23975,PICH,1,YOLO AVE,1907,Berkeley,Pistacia chinensis,Chinese pistache,BDM
23976,FRAN2,1,THE ALAMEDA,1201,Berkeley,Fraxinus angustifolia,Raywood ash,BDM
23977,FRAN2,1,THE ALAMEDA,1201,Berkeley,Fraxinus angustifolia,Raywood ash,BDM
23978,FRAN2,1,THE ALAMEDA,1201,Berkeley,Fraxinus angustifolia,Raywood ash,BDM
23979,FRUH,2,THE ALAMEDA,1201,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23980,FRUH,2,THE ALAMEDA,1201,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23981,ULPU,4,THE ALAMEDA,1201,Berkeley,Ulmus pumila,Siberian elm,BDL
23982,ZESE,1,THE ALAMEDA,1201,Berkeley,Zelkova serrata,Japanese zelkova,BDL
23983,ZESE,1,HOPKINS ST,1910,Berkeley,Zelkova serrata,Japanese zelkova,BDL
23984,ZESE,1,HOPKINS ST,1914,Berkeley,Zelkova serrata,Japanese zelkova,BDL
23985,LITU,4,HOPKINS ST,1918,Berkeley,Liriodendron tulipifera,Tulip tree,BDL
23986,LITU,3,HOPKINS ST,1918,Berkeley,Liriodendron tulipifera,Tulip tree,BDL
23987,PRAR,1,HOPKINS ST,1918,Berkeley,Prunus species,Plum,BDS
23988,QUAG,1,BERRYMAN ST,1990,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23989,PRSE2,1,MILVIA ST,1304,Berkeley,Prunus serrulata,Kwanzan cherry,BDS
23990,PRSE2,1,MILVIA ST,1304,Berkeley,Prunus serrulata,Kwanzan cherry,BDS
23992,PRCE,1,MILVIA ST,1310,Berkeley,Prunus cerasifera,Cherry plum,BDS
23993,PRCE,1,MILVIA ST,1310,Berkeley,Prunus cerasifera,Cherry plum,BDS
23994,NYSY,2,MILVIA ST,1314,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23995,NYSY,1,MILVIA ST,1316,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23996,NYSY,1,MILVIA ST,1318,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23998,NYSY,1,MILVIA ST,1326,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23999,PRCE,2,MILVIA ST,1330,Berkeley,Prunus cerasifera,Cherry plum,BDS
24000,NYSY,1,MILVIA ST,1332,Berkeley,Nyssa sylvatica,Black tupelo,BDL
24003,PICH,1,MILVIA ST,1342,Berkeley,Pistacia chinensis,Chinese pistache,BDM
24005,MAGR,1,MILVIA ST,1416,Berkeley,Magnolia grandiflora,Southern magnolia,BEL
24006,MAGR,2,MILVIA ST,1416,Berkeley,Magnolia grandiflora,Southern magnolia,BEL
24007,MAGR,2,MILVIA ST,1416,Berkeley,Magnolia grandiflora,Southern magnolia,BEL
